"id","correlativo","asunto_id2/name","codigo_situr","state","create_date"
"__export__.ept_com_comunicaciones_19552","SINCO/E/2021-0000017128","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","12-01-01-001-0011","Respondido","2021-02-20 22:58:22"
"__export__.ept_com_comunicaciones_19551","SINCO/E/2021-0000017127","PROCESO DE VALORACION DEL PROYECTO","08-02-02-001-0009","Respondido","2021-02-20 20:14:42"
"__export__.ept_com_comunicaciones_19550","SINCO/E/2021-0000017126","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","23-13-10-001-0048","Respondido","2021-02-20 19:58:08"
"__export__.ept_com_comunicaciones_19547","SINCO/E/2021-0000017123","PASOS PARA FORMULAR DENUNCIAS","03-18-01-001-0004","Respondido","2021-02-20 13:02:40"
"__export__.ept_com_comunicaciones_19546","SINCO/E/2021-0000017122","PASOS PARA FORMULAR DENUNCIAS","03-18-01-001-0004","Respondido","2021-02-20 12:53:36"
"__export__.ept_com_comunicaciones_19543","SINCO/E/2021-0000017120","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","09-08-01-021-0000","Respondido","2021-02-19 21:01:31"
"__export__.ept_com_comunicaciones_19542","SINCO/E/2021-0000017119","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","CC-URB-2014-07-00197","Respondido","2021-02-19 17:17:29"
"__export__.ept_com_comunicaciones_19541","SINCO/E/2021-0000017118","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-14-01-001-0006","Respondido","2021-02-19 15:33:47"
"__export__.ept_com_comunicaciones_19540","SINCO/E/2021-0000017117","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-14-01-001-0006","Respondido","2021-02-19 15:24:10"
"__export__.ept_com_comunicaciones_19539","SINCO/E/2021-0000017116","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-14-01-013-0000","Respondido","2021-02-19 15:01:15"
"__export__.ept_com_comunicaciones_19538","SINCO/E/2021-0000017115","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-06-0002","Respondido","2021-02-18 23:07:32"
"__export__.ept_com_comunicaciones_19537","SINCO/E/2021-0000017114","RECURSOS INSUFICIENTES PARA INICIAR EL PROYECTO","09-02-01-P65-0002","Respondido","2021-02-18 21:35:34"
"__export__.ept_com_comunicaciones_19535","SINCO/E/2021-0000017112","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","09-02-01-001-0053","Respondido","2021-02-18 20:39:09"
"__export__.ept_com_comunicaciones_19534","SINCO/E/2021-0000017111","PROCESO DE VALORACION DEL PROYECTO","14-06-0002","Respondido","2021-02-18 17:10:53"
"__export__.ept_com_comunicaciones_19533","SINCO/E/2021-0000017110","PASOS PARA REGISTRAR UN PROYECTO","22-09-02-010-0000","Respondido","2021-02-18 17:03:00"
"__export__.ept_com_comunicaciones_19532","SINCO/E/2021-0000017109","PROCESO DE VALORACION DEL PROYECTO","20-08-01-016-0000","Respondido","2021-02-18 15:40:15"
"__export__.ept_com_comunicaciones_19531","SINCO/E/2021-0000017108","PROCESO DE VALORACION DEL PROYECTO","20-08-01-016-0000","Respondido","2021-02-18 15:14:29"
"__export__.ept_com_comunicaciones_19529","SINCO/E/2021-0000017106","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","CC-RUR-2016-09-00013","Respondido","2021-02-18 14:14:05"
"__export__.ept_com_comunicaciones_19528","SINCO/E/2021-0000017105","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","12-11-01-001-0000","Respondido","2021-02-17 23:35:17"
"__export__.ept_com_comunicaciones_19527","SINCO/E/2021-0000017104","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","12-11-01-001-0000","Respondido","2021-02-17 23:21:43"
"__export__.ept_com_comunicaciones_19526","SINCO/E/2021-0000017103","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","20-12-01-001-0020","Respondido","2021-02-17 22:40:23"
"__export__.ept_com_comunicaciones_19525","SINCO/E/2021-0000017102","SOLICITUD DE ACTIVACION USUARIO SINCO","12-07-01-001-0027","Respondido","2021-02-17 21:19:20"
"__export__.ept_com_comunicaciones_19522","SINCO/E/2021-0000017100","PROCESO DE VALORACION DEL PROYECTO","14-14-01-001-0009","Respondido","2021-02-17 17:38:59"
"__export__.ept_com_comunicaciones_19521","SINCO/E/2021-0000017099","PROCESO DE VALORACION DEL PROYECTO","14-14-01-001-0022","Respondido","2021-02-17 16:43:37"
"__export__.ept_com_comunicaciones_19520","SINCO/E/2021-0000017098","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","20-12-01-084-0000","Respondido","2021-02-17 16:38:51"
"__export__.ept_com_comunicaciones_19519","SINCO/E/2021-0000017097","PROCESO DE VALORACION DEL PROYECTO","14-14-01-001-0011","Respondido","2021-02-17 16:28:40"
"__export__.ept_com_comunicaciones_19518","SINCO/E/2021-0000017096","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-10-01-001-0017","Respondido","2021-02-17 15:43:09"
"__export__.ept_com_comunicaciones_19516","SINCO/E/2021-0000017095","PASOS PARA REGISTRAR UN PROYECTO","C-MIX-2016-10-0009","Respondido","2021-02-17 12:53:00"
"__export__.ept_com_comunicaciones_19515","SINCO/E/2021-0000017094","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-02-01-001-0036","Respondido","2021-02-17 12:49:34"
"__export__.ept_com_comunicaciones_19514","SINCO/E/2021-0000017093","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-02-01-001-0036","Respondido","2021-02-17 12:41:44"
"__export__.ept_com_comunicaciones_19510","SINCO/E/2021-0000017090","PASOS PARA REGISTRAR UN PROYECTO","12-05-01-096-0000","Respondido","2021-02-15 21:33:43"
"__export__.ept_com_comunicaciones_19509","SINCO/E/2021-0000017089","PARTICIPACIÓN DE OTROS ENTES","23-17-03-001-0010","Respondido","2021-02-15 21:26:54"
"__export__.ept_com_comunicaciones_19507","SINCO/E/2021-0000017087","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","12-11-01-001-0024","Respondido","2021-02-15 15:48:05"
"__export__.ept_com_comunicaciones_19506","SINCO/E/2021-0000017086","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","12-11-01-001-0024","Respondido","2021-02-15 15:45:36"
"__export__.ept_com_comunicaciones_19505","SINCO/E/2021-0000017085","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","12-11-01-001-0000","Respondido","2021-02-15 15:11:47"
"__export__.ept_com_comunicaciones_19504","SINCO/E/2021-0000017084","ASIGNACIÓN DE MONTOS DE PROYECTOS OBPP 2017 ","22-04-01-001-0006","Respondido","2021-02-15 12:42:42"
"__export__.ept_com_comunicaciones_19503","SINCO/E/2021-0000017083","PASOS PARA REGISTRAR UN PROYECTO","05-15-01-001-0030","Respondido","2021-02-14 19:30:50"
"__export__.ept_com_comunicaciones_19501","SINCO/E/2021-0000017081","PASOS PARA REGISTRAR UN PROYECTO","09-08-03-S95-0000","Respondido","2021-02-14 01:53:56"
"__export__.ept_com_comunicaciones_19497","SINCO/E/2021-0000017077","PROCESO DE VALORACION DEL PROYECTO","07-01-06-001-0087","Respondido","2021-02-13 16:26:14"
"__export__.ept_com_comunicaciones_19495","SINCO/E/2021-0000017076","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","02-03-04-001-0026","Respondido","2021-02-13 01:45:40"
"__export__.ept_com_comunicaciones_19494","SINCO/E/2021-0000017075","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0127","Respondido","2021-02-12 23:20:34"
"__export__.ept_com_comunicaciones_19491","SINCO/E/2021-0000017074","SOLICITUD DE ACTIVACION USUARIO SINCO","07-02-04-001-0001","Respondido","2021-02-12 20:52:26"
"__export__.ept_com_comunicaciones_19490","SINCO/E/2021-0000017073","SOLICITUD DE ACTIVACION USUARIO SINCO","07-02-03-003-0000","Respondido","2021-02-12 19:45:08"
"__export__.ept_com_comunicaciones_19489","SINCO/E/2021-0000017072","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0044","Respondido","2021-02-12 18:55:05"
"__export__.ept_com_comunicaciones_19488","SINCO/E/2021-0000017071","PROCESO DE VALORACION DEL PROYECTO","14-14-03-001-0002","Respondido","2021-02-12 17:40:06"
"__export__.ept_com_comunicaciones_19487","SINCO/E/2021-0000017070","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","05-11-04-B56-0002","Respondido","2021-02-12 16:58:50"
"__export__.ept_com_comunicaciones_19486","SINCO/E/2021-0000017069","PROCESO DE VALORACION DEL PROYECTO","14-14-01-001-0022","Respondido","2021-02-12 16:19:38"
"__export__.ept_com_comunicaciones_19485","SINCO/E/2021-0000017068","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","16-03-01-001-0029","Respondido","2021-02-12 12:57:42"
"__export__.ept_com_comunicaciones_19484","SINCO/E/2021-0000017067","PROCESO DE VALORACION DEL PROYECTO","14-14-01-J92-0000","Respondido","2021-02-12 11:32:06"
"__export__.ept_com_comunicaciones_19483","SINCO/E/2021-0000017066","PROCESO DE VALORACION DEL PROYECTO","14-14-03-009-0000","Respondido","2021-02-12 11:06:58"
"__export__.ept_com_comunicaciones_19482","SINCO/E/2021-0000017065","PROCESO DE VALORACION DEL PROYECTO","14-14-01-001-0015","Respondido","2021-02-12 10:55:10"
"__export__.ept_com_comunicaciones_19480","SINCO/E/2021-0000017063","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","21-08-01-001-0011","Respondido","2021-02-12 00:14:04"
"__export__.ept_com_comunicaciones_19479","SINCO/E/2021-0000017062","SOLICITUD DE ACTIVACION USUARIO SINCO","07-02-05-001-0014","Respondido","2021-02-11 22:53:58"
"__export__.ept_com_comunicaciones_19478","SINCO/E/2021-0000017061","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-01-001-0044","Respondido","2021-02-11 22:35:29"
"__export__.ept_com_comunicaciones_19477","SINCO/E/2021-0000017060","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","06-02-01-001-0027","Respondido","2021-02-11 20:56:55"
"__export__.ept_com_comunicaciones_19476","SINCO/E/2021-0000017059","BLOQUEO DEL DESEMBOLSO POR PARTE DEL FCI","14-12-08-001-0008","Respondido","2021-02-11 20:24:36"
"__export__.ept_com_comunicaciones_19475","SINCO/E/2021-0000017058","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-06-05-001-0015","Respondido","2021-02-11 18:45:05"
"__export__.ept_com_comunicaciones_19474","SINCO/E/2021-0000017057","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-06-0002","Respondido","2021-02-11 18:35:21"
"__export__.ept_com_comunicaciones_19473","SINCO/E/2021-0000017056","PROCESO DE VALORACION DEL PROYECTO","14-20-05-011-0000","Respondido","2021-02-11 18:23:14"
"__export__.ept_com_comunicaciones_19471","SINCO/E/2021-0000017054","PERIODO DE REGISTRO DE PROYECTOS","03-13-01-001-0066","Respondido","2021-02-11 16:09:53"
"__export__.ept_com_comunicaciones_19470","SINCO/E/2021-0000017053","PERIODO DE REGISTRO DE PROYECTOS","05-15-01-001-0030","Respondido","2021-02-11 14:43:45"
"__export__.ept_com_comunicaciones_19469","SINCO/E/2021-0000017052","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","19-13-01-001-0030","Respondido","2021-02-11 13:35:56"
"__export__.ept_com_comunicaciones_19468","SINCO/E/2021-0000017051","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","07-02-05-001-0014","Respondido","2021-02-11 01:54:39"
"__export__.ept_com_comunicaciones_19467","SINCO/E/2021-0000017050","PROCESO DE VALORACION DEL PROYECTO","20-05-01-001-0000","Respondido","2021-02-10 22:01:35"
"__export__.ept_com_comunicaciones_19466","SINCO/E/2021-0000017049","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-08-01-001-0044","Respondido","2021-02-10 21:02:59"
"__export__.ept_com_comunicaciones_19464","SINCO/E/2021-0000017047","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","13-03-04-001-0052","Respondido","2021-02-09 17:41:38"
"__export__.ept_com_comunicaciones_19463","SINCO/E/2021-0000017046","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","C-URB-2018-09-0018","Respondido","2021-02-09 15:56:16"
"__export__.ept_com_comunicaciones_19462","SINCO/E/2021-0000017045","TIPOS DE PROYECTOS QUE PUEDEN SER REGISTRADOS ","05-15-01-001-0030","Respondido","2021-02-08 21:05:07"
"__export__.ept_com_comunicaciones_19461","SINCO/E/2021-0000017044","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0015","Respondido","2021-02-08 19:34:11"
"__export__.ept_com_comunicaciones_19460","SINCO/E/2021-0000017043","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","12-01-01-001-0022","Respondido","2021-02-08 18:33:45"
"__export__.ept_com_comunicaciones_19459","SINCO/E/2021-0000017042","CONSIGNACIÓN DE DOCUMENTOS ","12-11-01-001-0015","Respondido","2021-02-08 18:17:14"
"__export__.ept_com_comunicaciones_19458","SINCO/E/2021-0000017041","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","20-07-02-001-0011","Respondido","2021-02-08 18:09:25"
"__export__.ept_com_comunicaciones_19457","SINCO/E/2021-0000017040","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","20-05-03-012-0000","Respondido","2021-02-08 15:17:30"
"__export__.ept_com_comunicaciones_19456","SINCO/E/2021-0000017039","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","18-07-02-001-0017","Respondido","2021-02-08 13:19:42"
"__export__.ept_com_comunicaciones_19454","SINCO/E/2021-0000017037","PERIODO DE REGISTRO DE PROYECTOS","08-05-01-001-0050","Respondido","2021-02-08 12:32:17"
"__export__.ept_com_comunicaciones_19452","SINCO/E/2021-0000017036","PERIODO DE REGISTRO DE PROYECTOS","13-03-06-001-0014","Respondido","2021-02-07 22:11:17"
"__export__.ept_com_comunicaciones_19451","SINCO/E/2021-0000017035","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","09-02-01-001-0069","Respondido","2021-02-07 16:02:21"
"__export__.ept_com_comunicaciones_19449","SINCO/E/2021-0000017034","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","18-07-01-101-0000","Respondido","2021-02-06 17:30:10"
"__export__.ept_com_comunicaciones_19448","SINCO/E/2021-0000017033","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","22-04-01-001-0006","Respondido","2021-02-06 16:42:30"
"__export__.ept_com_comunicaciones_19447","SINCO/E/2021-0000017032","ORIENTACIÓN Y FORMULACIÓN DE DENUNCIAS Y RECLAMOS","C-MIX-2018-08-0039","Respondido","2021-02-06 14:51:59"
"__export__.ept_com_comunicaciones_19446","SINCO/E/2021-0000017031","ASIGNACIÓN DE MONTOS DE PROYECTOS OBPP 2017 ","08-02-02-001-0009","Respondido","2021-02-05 23:55:58"
"__export__.ept_com_comunicaciones_19445","SINCO/E/2021-0000017030","PROCESO DE VALORACION DEL PROYECTO","14-14-03-001-0007","Respondido","2021-02-05 20:38:05"
"__export__.ept_com_comunicaciones_19444","SINCO/E/2021-0000017029","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","20-22-01-065-0002","Respondido","2021-02-05 16:44:26"
"__export__.ept_com_comunicaciones_19442","SINCO/E/2021-0000017028","PERIODO DE REGISTRO DE PROYECTOS","12-12-01-D70-0001","Respondido","2021-02-05 16:04:11"
"__export__.ept_com_comunicaciones_19441","SINCO/E/2021-0000017027","AGRADECIMIENTO","19-13-01-001-0002","Respondido","2021-02-05 15:39:42"
"__export__.ept_com_comunicaciones_19440","SINCO/E/2021-0000017026","AGRADECIMIENTO","09-01-01-033-0000","Respondido","2021-02-05 14:58:41"
"__export__.ept_com_comunicaciones_19439","SINCO/E/2021-0000017025","PERIODO DE REGISTRO DE PROYECTOS","12-12-01-D70-0001","Respondido","2021-02-05 12:56:32"
"__export__.ept_com_comunicaciones_19438","SINCO/E/2021-0000017024","PROCESO DE VALORACION DEL PROYECTO","19-13-01-001-0002","Respondido","2021-02-05 01:45:51"
"__export__.ept_com_comunicaciones_19437","SINCO/E/2021-0000017023","PERIODO DE REGISTRO DE PROYECTOS","12-11-01-E81-0000","Respondido","2021-02-05 01:24:52"
"__export__.ept_com_comunicaciones_19435","SINCO/E/2021-0000017022","PROCESO DE VALORACION DEL PROYECTO","08-02-02-001-0009","Respondido","2021-02-05 00:45:13"
"__export__.ept_com_comunicaciones_19434","SINCO/E/2021-0000017021","PERIODO DE REGISTRO DE PROYECTOS","09-03-01-030-0000","Respondido","2021-02-05 00:29:36"
"__export__.ept_com_comunicaciones_19432","SINCO/E/2021-0000017020","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","11-20-02-001-0005","Respondido","2021-02-04 23:28:47"
"__export__.ept_com_comunicaciones_19431","SINCO/E/2021-0000017019","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","09-07-01-001-0000","Respondido","2021-02-04 20:50:56"
"__export__.ept_com_comunicaciones_19430","SINCO/E/2021-0000017018","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","09-07-01-001-0000","Respondido","2021-02-04 20:47:35"
"__export__.ept_com_comunicaciones_19429","SINCO/E/2021-0000017017","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-08-01-002-0000","Respondido","2021-02-04 20:31:42"
"__export__.ept_com_comunicaciones_19428","SINCO/E/2021-0000017016","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-03-01-050-0000","Respondido","2021-02-04 19:38:10"
"__export__.ept_com_comunicaciones_19427","SINCO/E/2021-0000017015","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-07-01-001-0027","Respondido","2021-02-04 16:44:03"
"__export__.ept_com_comunicaciones_19426","SINCO/E/2021-0000017014","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","18-07-02-001-0017","Respondido","2021-02-04 16:42:22"
"__export__.ept_com_comunicaciones_19424","SINCO/E/2021-0000017013","PROCESO DE VALORACION DEL PROYECTO","03-02-01-001-0054","Respondido","2021-02-04 14:53:02"
"__export__.ept_com_comunicaciones_19423","SINCO/E/2021-0000017012","AYUDAS SOCIALES VARIAS","CC-URB-2018-05-00011","Respondido","2021-02-04 13:46:09"
"__export__.ept_com_comunicaciones_19421","SINCO/E/2021-0000017011","PROCESO DE VALORACION DEL PROYECTO","09-02-01-001-0101","Respondido","2021-02-04 12:23:58"
"__export__.ept_com_comunicaciones_19420","SINCO/E/2021-0000017010","PERIODO DE REGISTRO DE PROYECTOS","C-MIX-2014-08-0002","Respondido","2021-02-04 11:56:02"
"__export__.ept_com_comunicaciones_19419","SINCO/E/2021-0000017009","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","09-01-01-033-0000","Respondido","2021-02-04 10:26:28"
"__export__.ept_com_comunicaciones_19418","SINCO/E/2021-0000017008","PROCESO DE VALORACION DEL PROYECTO","19-13-01-001-0002","Respondido","2021-02-04 03:51:46"
"__export__.ept_com_comunicaciones_19417","SINCO/E/2021-0000017007","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","09-01-01-001-0005","Respondido","2021-02-04 00:56:19"
"__export__.ept_com_comunicaciones_19416","SINCO/E/2021-0000017006","PROCESO DE VALORACION DEL PROYECTO","12-11-01-001-0005","Respondido","2021-02-03 23:44:42"
"__export__.ept_com_comunicaciones_19415","SINCO/E/2021-0000017005","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-02-001-0003","Respondido","2021-02-03 21:49:18"
"__export__.ept_com_comunicaciones_19413","SINCO/E/2021-0000017004","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","11-20-02-001-0005","Respondido","2021-02-03 18:40:48"
"__export__.ept_com_comunicaciones_19412","SINCO/E/2021-0000017003","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","13-08-01-001-0064","Respondido","2021-02-03 16:17:59"
"__export__.ept_com_comunicaciones_19411","SINCO/E/2021-0000017002","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0030","Respondido","2021-02-03 06:00:39"
"__export__.ept_com_comunicaciones_19410","SINCO/E/2021-0000017001","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-01-001-0030","Respondido","2021-02-03 05:32:29"
"__export__.ept_com_comunicaciones_19409","SINCO/E/2021-0000017000","PERIODO DE REGISTRO DE PROYECTOS","11-20-02-001-0005","Respondido","2021-02-03 05:08:56"
"__export__.ept_com_comunicaciones_19408","SINCO/E/2021-0000016999","PROCESO DE VALORACION DEL PROYECTO","16-09-03-001-0010","Respondido","2021-02-03 00:32:33"
"__export__.ept_com_comunicaciones_19407","SINCO/E/2021-0000016998","PROCESO DE VALORACION DEL PROYECTO","14-01-03-025-0000","Respondido","2021-02-02 22:31:13"
"__export__.ept_com_comunicaciones_19406","SINCO/E/2021-0000016997","AGRADECIMIENTO","13-06-01-001-0016","Respondido","2021-02-02 20:36:25"
"__export__.ept_com_comunicaciones_19405","SINCO/E/2021-0000016996","SOLICITUD DE ACTIVACION USUARIO SINCO","18-07-02-001-0017","Respondido","2021-02-02 20:28:30"
"__export__.ept_com_comunicaciones_19404","SINCO/E/2021-0000016995","PERIODO DE REGISTRO DE PROYECTOS","11-20-02-001-0005","Respondido","2021-02-02 18:49:44"
"__export__.ept_com_comunicaciones_19403","SINCO/E/2021-0000016994","PROCESO DE VALORACION DEL PROYECTO","08-14-05-001-0023","Respondido","2021-02-02 16:28:04"
"__export__.ept_com_comunicaciones_19402","SINCO/E/2021-0000016993","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","14-14-03-001-0007","Respondido","2021-02-02 15:49:21"
"__export__.ept_com_comunicaciones_19400","SINCO/E/2021-0000016991","PROCESO DE VALORACION DEL PROYECTO","12-11-01-129-0000","Respondido","2021-02-02 15:28:55"
"__export__.ept_com_comunicaciones_19399","SINCO/E/2021-0000016990","PROCESO DE VALORACION DEL PROYECTO","07-09-01-001-0040","Respondido","2021-02-02 14:48:42"
"__export__.ept_com_comunicaciones_19398","SINCO/E/2021-0000016989","SOLICITUD DE ACTIVACION USUARIO SINCO","18-07-02-001-0017","Respondido","2021-02-02 14:27:27"
"__export__.ept_com_comunicaciones_19397","SINCO/E/2021-0000016988","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-01-03-021-0000","Respondido","2021-02-01 22:20:24"
"__export__.ept_com_comunicaciones_19396","SINCO/E/2021-0000016987","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-11-01-104-0000","Respondido","2021-02-01 22:19:13"
"__export__.ept_com_comunicaciones_19394","SINCO/E/2021-0000016985","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","CC-RUR-2016-08-00001","Respondido","2021-02-01 14:46:20"
"__export__.ept_com_comunicaciones_19393","SINCO/E/2021-0000016984","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","CC-RUR-2016-08-00001","Respondido","2021-02-01 14:09:26"
"__export__.ept_com_comunicaciones_19392","SINCO/E/2021-0000016983","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","13-08-01-001-0064","Respondido","2021-02-01 02:15:29"
"__export__.ept_com_comunicaciones_19391","SINCO/E/2021-0000016982","ASIGNACIÓN DE MONTOS DE PROYECTOS OBPP 2017 ","09-07-01-001-0036","Respondido","2021-01-31 23:07:02"
"__export__.ept_com_comunicaciones_19390","SINCO/E/2021-0000016981","PERIODO DE REGISTRO DE PROYECTOS","20-05-01-001-0011","Respondido","2021-01-31 18:19:00"
"__export__.ept_com_comunicaciones_19389","SINCO/E/2021-0000016980","PASOS PARA REGISTRAR UN PROYECTO","08-10-01-001-0043","Respondido","2021-01-31 14:31:35"
"__export__.ept_com_comunicaciones_19387","SINCO/E/2021-0000016978","SOLICITUD DE ACTIVACION USUARIO SINCO","09-07-01-001-0005","Respondido","2021-01-30 22:33:55"
"__export__.ept_com_comunicaciones_19385","SINCO/E/2021-0000016976","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","08-02-03-001-0005","Respondido","2021-01-29 18:43:59"
"__export__.ept_com_comunicaciones_19384","SINCO/E/2021-0000016975","CAUSAS DE LA CANCELACION  DEL PROYECTO POR EL FCI","09-08-01-001-0080","Respondido","2021-01-29 17:57:03"
"__export__.ept_com_comunicaciones_19383","SINCO/E/2021-0000016974","PERIODO DE REGISTRO DE PROYECTOS","09-09-01-P36-0000","Respondido","2021-01-29 16:47:10"
"__export__.ept_com_comunicaciones_19381","SINCO/E/2021-0000016972","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","09-08-01-001-0037","Respondido","2021-01-28 20:19:45"
"__export__.ept_com_comunicaciones_19380","SINCO/E/2021-0000016971","DESCONOCIMIENTO DEL PROCESO DE LA RENDICIÓN DE CUENTAS-VOCERIA","CC-RUR-2015-12-00012","Respondido","2021-01-28 17:11:57"
"__export__.ept_com_comunicaciones_19378","SINCO/E/2021-0000016969","PROCESO DE VALORACION DEL PROYECTO","16-09-03-001-0010","Respondido","2021-01-28 15:56:06"
"__export__.ept_com_comunicaciones_19377","SINCO/E/2021-0000016968","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","C-RUR-2018-02-0007","Respondido","2021-01-28 13:23:14"
"__export__.ept_com_comunicaciones_19376","SINCO/E/2021-0000016967","DIFICULTAD PARA EDITAR UN CAMPO EN EL MODULO DE  REGISTRAR","C-RUR-2018-02-0007","Respondido","2021-01-28 13:14:30"
"__export__.ept_com_comunicaciones_19375","SINCO/E/2021-0000016966","PROCESO DE VALORACION DEL PROYECTO","08-02-02-001-0009","Respondido","2021-01-27 18:20:04"
"__export__.ept_com_comunicaciones_19374","SINCO/E/2021-0000016965","PROCEDIMIENTO PARA EL CAMBIO DE CORREO ELECTRÓNICO","12-07-02-009-0000","Respondido","2021-01-27 17:43:23"
"__export__.ept_com_comunicaciones_19372","SINCO/E/2021-0000016963","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-07-01-001-0027","Respondido","2021-01-26 21:22:06"
"__export__.ept_com_comunicaciones_19370","SINCO/E/2021-0000016961","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","09-08-01-001-0044","Respondido","2021-01-26 20:47:13"
"__export__.ept_com_comunicaciones_19369","SINCO/E/2021-0000016960","CAMBIO DE VOCERIA RESPONSABLE DEL PROYECTO","12-07-02-001-0007","Respondido","2021-01-26 20:21:49"
